 

stn;time;tso010d0;tso020d0;tso005d0
FAH;20201026;10.3;10.8;9.0
FAH;20201027;9.7;10.2;8.6
FAH;20201028;10.4;10.3;9.7
FAH;20201029;10.5;10.5;9.8
FAH;20201030;10.9;10.7;10.2
FAH;20201031;10.2;10.4;9.3
FAH;20201101;10.9;10.5;10.6
FAH;20201102;12.6;11.5;12.6
FAH;20201103;11.9;11.8;11.1
FAH;20201104;10.3;10.8;8.9
FAH;20201105;9.4;10.1;8.2
FAH;20201106;9.5;9.9;8.5
FAH;20201107;9.3;9.6;8.4
FAH;20201108;10.2;10.0;9.8
FAH;20201109;10.6;10.4;10.0
FAH;20201110;9.9;10.1;9.1
FAH;20201111;10.2;10.0;9.6
FAH;20201112;9.9;10.0;9.0
FAH;20201113;9.7;9.8;9.0
FAH;20201114;9.5;9.7;8.6
FAH;20201115;9.3;9.4;8.7
FAH;20201116;9.4;9.5;8.5
FAH;20201117;8.8;9.2;7.7
FAH;20201118;8.0;8.6;7.0
FAH;20201119;8.3;8.5;7.4
FAH;20201120;7.7;8.3;6.4
FAH;20201121;6.3;7.4;4.7
FAH;20201122;5.5;6.6;4.1
FAH;20201123;5.8;6.4;4.6
FAH;20201124;5.6;6.3;4.4
FAH;20201125;5.2;6.0;4.0
FAH;20201126;5.2;5.8;4.2
FAH;20201127;5.8;6.0;5.0
FAH;20201128;4.8;5.8;3.2
FAH;20201129;4.3;5.3;2.8
FAH;20201130;4.2;5.1;2.9
FAH;20201201;3.8;4.8;2.6
FAH;20201202;3.9;4.7;2.7
FAH;20201203;4.1;4.7;3.1
FAH;20201204;4.3;4.8;3.2
FAH;20201205;3.9;4.5;2.7
FAH;20201206;3.9;4.5;2.9
FAH;20201207;3.9;4.4;2.8
FAH;20201208;3.7;4.3;2.7
FAH;20201209;3.7;4.3;2.7
FAH;20201210;3.1;4.0;1.6
FAH;20201211;2.8;3.6;1.7
FAH;20201212;4.1;4.0;3.6
FAH;20201213;4.8;4.7;4.1
FAH;20201214;4.2;4.5;3.2
FAH;20201215;5.0;4.8;4.5
FAH;20201216;5.7;5.3;5.3
FAH;20201217;5.4;5.4;4.8
FAH;20201218;5.9;5.6;5.5
FAH;20201219;5.5;5.6;4.8
FAH;20201220;6.1;5.8;5.6
FAH;20201221;5.7;5.7;5.1
FAH;20201222;7.4;6.4;7.5
FAH;20201223;7.9;7.1;7.7
FAH;20201224;6.9;7.0;5.9
FAH;20201225;5.5;6.2;4.2
FAH;20201226;4.5;5.3;3.1
FAH;20201227;3.3;4.4;1.9
FAH;20201228;3.8;4.3;2.8
FAH;20201229;3.7;4.2;2.7
FAH;20201230;3.5;4.1;2.5
FAH;20201231;3.2;3.8;2.1
FAH;20210101;3.4;3.8;2.4
FAH;20210102;3.1;3.7;1.9
FAH;20210103;2.8;3.4;1.7
FAH;20210104;2.4;3.1;1.1
FAH;20210105;2.3;2.9;1.1
FAH;20210106;2.2;2.8;1.2
FAH;20210107;2.5;2.9;1.5
FAH;20210108;2.5;3.0;1.5
FAH;20210109;1.7;2.6;0.3
FAH;20210110;1.3;2.2;-0.2
FAH;20210111;1.0;1.9;-0.3
FAH;20210112;0.8;1.6;-0.3
FAH;20210113;0.9;1.5;0.0
FAH;20210114;2.5;2.1;2.1
FAH;20210115;2.2;2.3;1.4
FAH;20210116;1.9;2.2;1.0
FAH;20210117;2.0;2.2;1.2
FAH;20210118;2.1;2.3;1.4
FAH;20210119;2.0;2.3;1.2
FAH;20210120;2.2;2.3;1.5
FAH;20210121;3.2;2.7;3.1
FAH;20210122;4.4;3.7;4.1
FAH;20210123;3.6;3.7;2.7
FAH;20210124;2.7;3.1;1.6
FAH;20210125;2.5;2.8;1.7
FAH;20210126;2.6;2.8;1.8
FAH;20210127;2.4;2.7;1.5
FAH;20210128;3.3;2.7;3.3
FAH;20210129;5.3;4.2;5.2
FAH;20210130;4.9;4.4;4.5
FAH;20210131;5.3;4.7;5.0
FAH;20210201;5.6;5.0;5.2
FAH;20210202;6.1;5.3;6.0
FAH;20210203;6.9;5.9;6.7
FAH;20210204;6.2;5.7;5.6
FAH;20210205;6.4;5.7;6.0
FAH;20210206;6.4;5.9;5.8
FAH;20210207;5.9;5.7;5.1
FAH;20210208;4.6;4.9;3.5
FAH;20210209;3.9;4.3;2.9
FAH;20210210;3.4;3.8;2.4
FAH;20210211;3.3;3.6;2.5
FAH;20210212;3.0;3.3;2.1
FAH;20210213;2.5;3.0;1.4
FAH;20210214;2.1;2.6;0.9
FAH;20210215;2.1;2.5;1.1
FAH;20210216;2.6;2.6;1.9
FAH;20210217;3.8;3.2;3.6
FAH;20210218;3.8;3.5;3.3
FAH;20210219;5.4;4.4;5.4
FAH;20210220;5.6;4.8;5.3
FAH;20210221;5.7;5.0;5.3
FAH;20210222;5.6;5.1;5.2
FAH;20210223;6.2;5.4;6.0
FAH;20210224;6.8;5.9;6.7
FAH;20210225;7.0;6.2;6.8
FAH;20210226;6.8;6.2;6.4
FAH;20210227;6.3;6.1;5.5
FAH;20210228;5.4;5.4;4.5
FAH;20210301;5.5;5.2;4.9
FAH;20210302;6.0;5.5;5.6
FAH;20210303;6.2;5.8;5.8
FAH;20210304;6.5;5.9;6.0
FAH;20210305;6.1;6.0;5.3
FAH;20210306;5.3;5.4;4.5
FAH;20210307;5.4;5.2;4.8
FAH;20210308;5.6;5.4;4.9
FAH;20210309;5.1;5.1;4.3
FAH;20210310;5.6;5.2;5.1
FAH;20210311;6.5;5.8;6.2
FAH;20210312;6.4;6.0;5.8
FAH;20210313;5.7;5.8;4.8
FAH;20210314;4.6;5.0;3.5
FAH;20210315;4.4;4.6;3.4
FAH;20210316;4.3;4.4;3.4
FAH;20210317;4.3;4.4;3.5
FAH;20210318;4.5;4.4;3.7
FAH;20210319;4.2;4.3;3.3
FAH;20210320;4.0;4.2;3.2
FAH;20210321;3.8;4.0;3.0
FAH;20210322;4.2;4.1;3.5
FAH;20210323;4.9;4.4;4.6
FAH;20210324;6.0;5.2;5.9
FAH;20210325;6.7;5.9;6.4
FAH;20210326;7.1;6.2;6.9
FAH;20210327;7.5;6.8;7.0
FAH;20210328;7.2;6.6;6.8
FAH;20210329;8.0;7.0;8.0
FAH;20210330;8.9;7.7;9.0
FAH;20210331;9.9;8.4;10.1
FAH;20210401;10.6;9.1;10.7
FAH;20210402;10.7;9.5;10.6
FAH;20210403;9.2;9.0;8.3
FAH;20210404;8.5;8.2;7.9
FAH;20210405;8.0;7.8;7.2
FAH;20210406;7.1;7.3;6.0
FAH;20210407;6.1;6.6;4.9
FAH;20210408;6.2;6.1;5.6
FAH;20210409;7.1;6.7;6.8
FAH;20210410;8.4;7.5;8.3
FAH;20210411;8.9;8.1;8.5
FAH;20210412;7.3;7.5;6.2
FAH;20210413;6.6;6.7;5.7
FAH;20210414;6.5;6.5;5.7
FAH;20210415;6.4;6.4;5.7
FAH;20210416;6.4;6.4;5.7
FAH;20210417;6.6;6.4;6.0
FAH;20210418;7.1;6.7;6.5
FAH;20210419;7.4;6.8;7.0
FAH;20210420;8.6;7.5;8.5
FAH;20210421;8.8;8.1;8.5
FAH;20210422;9.3;8.3;9.2
FAH;20210423;9.7;8.7;9.5
FAH;20210424;10.4;9.2;10.5
FAH;20210425;11.0;9.8;10.9
FAH;20210426;10.8;9.9;10.5
FAH;20210427;11.0;9.9;10.8
FAH;20210428;11.1;10.2;10.8
FAH;20210429;11.1;10.2;10.7
FAH;20210430;10.0;9.9;9.1
FAH;20210501;9.3;9.2;8.5
FAH;20210502;9.3;8.9;8.8
FAH;20210503;9.8;9.1;9.5
FAH;20210504;10.0;9.5;9.4
FAH;20210505;9.7;9.4;9.0
FAH;20210506;9.4;9.2;8.6
FAH;20210507;9.4;9.0;8.8
FAH;20210508;10.5;9.5;10.5
FAH;20210509;12.7;10.9;13.1
FAH;20210510;12.9;11.9;12.5
FAH;20210511;11.9;11.4;11.3
FAH;20210512;12.3;11.3;12.2
FAH;20210513;12.4;11.7;11.9
FAH;20210514;11.9;11.4;11.3
FAH;20210515;11.5;11.2;10.7
FAH;20210516;11.4;10.9;10.9
FAH;20210517;11.3;10.9;10.6
FAH;20210518;11.9;11.1;11.6
FAH;20210519;11.9;11.5;11.3
FAH;20210520;12.1;11.4;11.8
FAH;20210521;11.9;11.6;11.1
FAH;20210522;11.9;11.2;11.6
FAH;20210523;12.7;11.8;12.4
FAH;20210524;12.9;12.2;12.5
FAH;20210525;12.6;12.1;12.0
FAH;20210526;12.3;12.0;11.6
FAH;20210527;12.8;12.0;12.6
FAH;20210528;13.7;12.6;13.7
FAH;20210529;14.7;13.5;14.7
FAH;20210530;14.9;13.8;14.6
FAH;20210531;15.2;14.0;15.1
FAH;20210601;16.1;14.7;16.3
FAH;20210602;16.9;15.4;17.0
FAH;20210603;17.7;16.1;17.8
FAH;20210604;18.1;16.6;18.0
FAH;20210605;17.5;16.6;16.9
FAH;20210606;16.9;16.1;16.5
FAH;20210607;16.6;15.9;16.2
FAH;20210608;16.9;15.9;16.6
FAH;20210609;17.9;16.5;17.9
FAH;20210610;18.6;17.1;18.6
FAH;20210611;19.2;17.6;19.2
FAH;20210612;19.5;18.1;19.4
FAH;20210613;19.4;18.2;19.2
FAH;20210614;19.4;18.2;19.2
FAH;20210615;20.2;18.6;20.3
FAH;20210616;20.8;19.2;21.0
FAH;20210617;21.4;19.7;21.6
FAH;20210618;21.9;20.1;22.1
FAH;20210619;22.3;20.5;22.4
FAH;20210620;21.0;20.1;20.4
FAH;20210621;20.2;19.4;19.9
FAH;20210622;19.8;19.1;19.3
FAH;20210623;19.8;18.9;19.4
FAH;20210624;19.1;18.7;18.4
FAH;20210625;18.8;18.3;18.2
FAH;20210626;19.1;18.2;18.7
FAH;20210627;19.8;18.8;19.5
FAH;20210628;20.0;19.1;19.6
FAH;20210629;19.2;18.7;18.4
FAH;20210630;18.0;17.9;17.0
FAH;20210701;17.6;17.3;17.0
FAH;20210702;18.3;17.5;18.0
FAH;20210703;18.8;18.1;18.3
FAH;20210704;18.8;18.1;18.3
FAH;20210705;18.6;18.0;18.1
FAH;20210706;18.2;17.8;17.4
FAH;20210707;18.4;17.6;18.2
FAH;20210708;18.4;17.9;17.7
FAH;20210709;18.5;17.8;18.1
FAH;20210710;19.1;18.1;18.7
FAH;20210711;19.4;18.5;19.1
FAH;20210712;19.5;18.7;18.9
FAH;20210713;17.9;18.0;16.9
FAH;20210714;17.8;17.6;16.9
FAH;20210715;16.5;16.7;15.6
FAH;20210716;17.4;16.8;17.1
FAH;20210717;18.4;17.5;18.2
FAH;20210718;19.3;18.2;19.2
FAH;20210719;20.0;18.7;19.9
FAH;20210720;20.3;19.2;20.1
FAH;20210721;20.5;19.4;20.2
FAH;20210722;20.8;19.7;20.6
FAH;20210723;21.1;20.0;20.9
FAH;20210724;20.7;20.0;20.1
FAH;20210725;20.5;19.7;20.0
FAH;20210726;20.3;19.6;19.7
FAH;20210727;19.9;19.3;19.4
FAH;20210728;19.9;19.3;19.3
FAH;20210729;19.7;19.1;19.1
FAH;20210730;19.8;19.2;19.2
FAH;20210731;19.6;19.1;19.1
FAH;20210801;19.1;18.8;18.2
FAH;20210802;18.6;18.3;17.9
FAH;20210803;18.1;18.0;17.1
FAH;20210804;17.6;17.5;16.9
FAH;20210805;17.6;17.3;17.0
FAH;20210806;17.9;17.4;17.4
FAH;20210807;17.7;17.5;16.9
FAH;20210808;17.3;17.0;16.5
FAH;20210809;17.3;16.9;16.7
FAH;20210810;18.0;17.3;17.7
FAH;20210811;19.2;18.0;19.2
FAH;20210812;20.5;18.9;20.6
FAH;20210813;21.1;19.7;21.1
FAH;20210814;21.8;20.2;21.9
FAH;20210815;21.8;20.5;21.6
FAH;20210816;20.5;20.0;19.5
FAH;20210817;19.3;19.0;18.5
FAH;20210818;18.7;18.6;17.8
FAH;20210819;18.8;18.3;18.3
FAH;20210820;19.6;18.6;19.3
FAH;20210821;19.9;18.9;19.6
FAH;20210822;19.5;19.0;18.8
FAH;20210823;18.3;18.2;17.5
FAH;20210824;18.2;17.9;17.5
FAH;20210825;17.8;17.6;17.0
FAH;20210826;17.4;17.3;16.6
FAH;20210827;17.0;17.0;16.2
FAH;20210828;16.6;16.6;15.8
FAH;20210829;16.6;16.5;15.7
FAH;20210830;16.7;16.4;16.1
FAH;20210831;16.7;16.5;16.0
FAH;20210901;16.9;16.4;16.4
FAH;20210902;17.2;16.6;16.8
FAH;20210903;17.8;17.0;17.5
FAH;20210904;18.2;17.4;17.9
FAH;20210905;18.5;17.6;18.3
FAH;20210906;18.8;17.9;18.6
FAH;20210907;18.6;17.9;18.2
FAH;20210908;18.8;17.9;18.7
FAH;20210909;18.5;18.0;17.9
FAH;20210910;17.9;17.6;17.3
FAH;20210911;17.5;17.3;-
FAH;20210912;17.5;17.1;-
FAH;20210913;18.1;17.3;-
FAH;20210914;18.2;17.5;-
FAH;20210915;18.3;17.6;-
FAH;20210916;18.1;17.5;-
FAH;20210917;17.9;17.4;-
FAH;20210918;17.3;17.1;-
FAH;20210919;16.2;16.5;-
FAH;20210920;15.8;15.9;-
FAH;20210921;15.9;15.8;-
FAH;20210922;15.4;15.4;-
FAH;20210923;15.3;15.3;-
FAH;20210924;15.4;15.2;-
FAH;20210925;16.1;15.5;-
FAH;20210926;16.7;16.1;-
FAH;20210927;16.2;15.9;-
FAH;20210928;15.8;15.7;-
FAH;20210929;15.1;15.3;-
FAH;20210930;13.9;14.3;-
FAH;20211001;13.8;13.9;-
FAH;20211002;14.8;14.4;-
FAH;20211003;15.0;14.7;-
FAH;20211004;14.1;14.2;-
FAH;20211005;14.0;14.0;-
FAH;20211006;13.3;13.6;-
FAH;20211007;13.4;13.4;-
FAH;20211008;13.1;13.2;-
FAH;20211009;13.0;13.1;-
FAH;20211010;12.4;12.7;-
FAH;20211011;11.9;12.2;-
FAH;20211012;12.0;12.2;-
FAH;20211013;12.0;12.1;-
FAH;20211014;11.2;11.6;-
FAH;20211015;10.9;11.2;-
FAH;20211016;10.9;11.1;-
FAH;20211017;10.6;10.9;-
FAH;20211018;10.8;10.9;-
FAH;20211019;11.9;11.7;-
FAH;20211020;11.5;11.9;11.4
FAH;20211021;12.2;12.4;12.0
FAH;20211022;11.3;12.0;10.8
FAH;20211023;9.3;10.7;8.4
FAH;20211024;9.1;10.1;8.5
FAH;20211025;9.4;10.2;9.1
FAH;20211026;10.3;10.7;10.1
FAH;20211027;9.5;10.4;9.1
FAH;20211028;9.5;10.2;9.1
FAH;20211029;9.4;10.1;9.0
FAH;20211030;9.5;10.2;9.3
FAH;20211031;11.4;11.1;11.8
FAH;20211101;11.3;11.6;11.0
FAH;20211102;9.8;10.7;9.2
FAH;20211103;9.0;10.0;8.5
FAH;20211104;8.5;9.5;7.9
FAH;20211105;8.5;9.3;8.2
FAH;20211106;8.5;9.3;8.1
FAH;20211107;7.4;8.6;6.9
FAH;20211108;8.3;8.9;8.0
FAH;20211109;7.3;8.5;6.7
FAH;20211110;6.7;7.8;6.1
FAH;20211111;6.9;7.8;6.4
FAH;20211112;6.7;7.6;6.3
FAH;20211113;6.7;7.6;6.4
FAH;20211114;7.9;8.2;7.9
FAH;20211115;8.0;8.5;7.7
FAH;20211116;7.6;8.3;7.3
FAH;20211117;7.3;8.0;6.9
FAH;20211118;7.3;7.9;7.0
FAH;20211119;6.3;7.4;5.7
FAH;20211120;6.4;7.2;6.0
FAH;20211121;5.7;6.8;5.1
FAH;20211122;5.7;6.7;5.2
FAH;20211123;5.4;6.5;4.9
FAH;20211124;5.1;6.2;4.5
FAH;20211125;4.4;5.7;3.7
FAH;20211126;4.4;5.5;3.9
FAH;20211127;4.2;5.4;3.7
FAH;20211128;3.8;5.0;3.2
FAH;20211129;3.9;5.0;3.5
FAH;20211130;3.8;4.9;3.4
FAH;20211201;4.6;5.1;4.5
FAH;20211202;4.7;5.5;4.3
FAH;20211203;3.8;4.9;3.2
FAH;20211204;4.6;5.0;4.5
FAH;20211205;4.2;5.0;3.7
FAH;20211206;3.9;4.8;3.6
FAH;20211207;3.9;4.6;3.5
FAH;20211208;4.3;4.9;4.1
FAH;20211209;4.0;4.8;3.7
FAH;20211210;3.1;4.3;2.4
FAH;20211211;2.9;3.9;2.5
FAH;20211212;2.7;3.7;2.2
FAH;20211213;2.6;3.6;2.2
FAH;20211214;2.7;3.5;2.3
FAH;20211215;2.9;3.6;2.6
FAH;20211216;3.4;3.9;3.2
FAH;20211217;3.4;4.1;3.2
FAH;20211218;3.4;4.1;3.1
FAH;20211219;3.1;4.0;2.8
FAH;20211220;2.7;3.6;2.2
FAH;20211221;2.1;3.3;1.5
FAH;20211222;1.9;2.9;1.3
FAH;20211223;1.5;2.7;0.9
FAH;20211224;2.6;3.0;2.7
FAH;20211225;4.5;4.3;4.8
FAH;20211226;5.3;5.2;5.5
FAH;20211227;5.2;5.4;5.1
FAH;20211228;5.7;5.6;5.9
FAH;20211229;6.3;6.1;6.6
FAH;20211230;7.8;7.1;8.3
FAH;20211231;6.6;6.9;6.4
FAH;20220101;5.7;6.2;5.4
FAH;20220102;5.2;5.8;5.0
FAH;20220103;6.4;6.3;6.6
FAH;20220104;7.1;6.9;7.3
FAH;20220105;5.5;6.3;5.0
FAH;20220106;4.3;5.3;3.8
FAH;20220107;3.5;4.6;2.9
FAH;20220108;3.4;4.3;3.0
FAH;20220109;3.4;4.2;3.1
FAH;20220110;3.2;4.0;2.9
FAH;20220111;2.8;3.8;2.3
FAH;20220112;2.2;3.3;1.6
FAH;20220113;1.7;2.9;1.1
FAH;20220114;1.4;2.5;0.8
FAH;20220115;1.3;2.4;0.9
FAH;20220116;1.2;2.3;0.8
FAH;20220117;1.2;2.2;0.8
FAH;20220118;1.3;2.2;1.0
FAH;20220119;1.4;2.2;1.0
FAH;20220120;1.4;2.2;1.1
FAH;20220121;1.5;2.3;1.1
FAH;20220122;1.4;2.2;1.1
FAH;20220123;1.4;2.2;1.2
FAH;20220124;1.5;2.2;1.2
FAH;20220125;1.4;2.2;1.1
FAH;20220126;1.3;2.1;0.9
FAH;20220127;1.1;2.0;0.8
FAH;20220128;1.2;1.9;0.9
FAH;20220129;1.5;2.0;1.3
FAH;20220130;2.7;2.8;3.0
FAH;20220131;3.0;3.3;3.0
FAH;20220201;2.6;3.2;2.4
FAH;20220202;3.6;3.5;3.9
FAH;20220203;4.6;4.4;4.9
FAH;20220204;4.6;4.6;4.6
FAH;20220205;4.1;4.5;3.9
FAH;20220206;3.3;3.9;3.0
FAH;20220207;3.7;4.0;3.6
FAH;20220208;3.1;3.7;2.8
FAH;20220209;3.1;3.5;2.9
FAH;20220210;3.3;3.6;3.2
FAH;20220211;4.4;4.3;4.5
FAH;20220212;3.2;3.9;2.8
FAH;20220213;3.1;3.5;3.0
FAH;20220214;3.6;3.8;3.5
FAH;20220215;4.0;4.2;4.0
FAH;20220216;4.4;4.4;4.6
FAH;20220217;6.3;5.6;6.9
FAH;20220218;6.5;6.1;6.9
FAH;20220219;6.0;6.1;5.8
FAH;20220220;5.1;5.4;5.0
FAH;20220221;5.4;5.6;5.4
FAH;20220222;5.4;5.5;5.5
FAH;20220223;6.5;6.1;6.9
FAH;20220224;5.8;6.1;5.6
FAH;20220225;5.3;5.7;5.1
FAH;20220226;4.7;5.2;4.4
FAH;20220227;3.8;4.6;3.4
FAH;20220228;3.7;4.2;3.4
FAH;20220301;3.9;4.3;3.8
FAH;20220302;4.2;4.4;4.2
FAH;20220303;5.0;4.9;5.2
FAH;20220304;4.8;5.1;4.7
FAH;20220305;4.0;4.6;3.7
FAH;20220306;3.4;4.1;3.0
FAH;20220307;3.0;3.8;2.7
FAH;20220308;3.0;3.6;2.9
FAH;20220309;3.6;3.8;3.7
FAH;20220310;4.3;4.3;4.4
FAH;20220311;4.7;4.7;4.9
FAH;20220312;6.1;5.6;6.6
FAH;20220313;6.4;6.1;6.8
FAH;20220314;7.1;6.6;7.5
FAH;20220315;7.1;6.8;7.3
FAH;20220316;7.2;6.9;7.5
FAH;20220317;7.8;7.3;8.2
FAH;20220318;7.4;7.4;7.4
FAH;20220319;7.0;7.0;7.1
FAH;20220320;7.4;7.1;7.8
FAH;20220321;7.8;7.5;8.1
FAH;20220322;7.7;7.5;7.9
FAH;20220323;7.7;7.5;7.9
FAH;20220324;7.9;7.7;8.2
FAH;20220325;8.2;7.9;8.5
FAH;20220326;8.5;8.1;8.8
FAH;20220327;8.8;8.3;9.2
FAH;20220328;8.9;8.5;9.2
FAH;20220329;8.9;8.6;9.1
FAH;20220330;9.3;8.8;9.6
FAH;20220331;8.9;8.8;8.9
FAH;20220401;7.0;7.8;6.3
FAH;20220402;5.7;6.6;5.0
FAH;20220403;5.0;5.9;4.5
FAH;20220404;4.6;5.5;4.1
FAH;20220405;5.1;5.4;5.2
FAH;20220406;7.2;6.6;7.7
FAH;20220407;7.7;7.4;7.8
FAH;20220408;8.0;7.7;8.2
FAH;20220409;7.5;7.6;7.3
FAH;20220410;7.9;7.5;8.0
FAH;20220411;8.4;8.0;8.7
FAH;20220412;9.9;8.8;10.6
FAH;20220413;11.5;10.1;12.1
FAH;20220414;12.0;10.8;12.7
FAH;20220415;12.7;11.4;13.3
FAH;20220416;12.3;11.5;12.5
FAH;20220417;11.2;10.9;11.1
FAH;20220418;11.0;10.7;11.2
FAH;20220419;11.3;10.8;11.6
FAH;20220420;11.5;11.0;11.7
FAH;20220421;11.4;11.0;11.6
FAH;20220422;11.6;11.1;11.9
FAH;20220423;11.5;11.2;11.7
FAH;20220424;10.9;10.9;10.8
FAH;20220425;10.7;10.5;10.7
FAH;20220426;11.0;10.6;11.1
FAH;20220427;11.0;10.7;11.2
FAH;20220428;11.9;11.2;12.3
FAH;20220429;12.3;11.7;12.6
FAH;20220430;12.8;12.0;13.1
FAH;20220501;12.9;12.2;13.1
FAH;20220502;13.1;12.3;13.4
FAH;20220503;13.7;12.8;14.2
FAH;20220504;14.1;13.2;14.5
FAH;20220505;13.5;13.1;13.6
FAH;20220506;13.1;12.7;13.2
FAH;20220507;13.4;12.7;13.7
FAH;20220508;13.8;13.2;14.1
FAH;20220509;14.4;13.5;14.9
FAH;20220510;15.1;14.1;15.6
FAH;20220511;15.8;14.6;16.4
FAH;20220512;16.0;15.0;16.5
FAH;20220513;15.8;15.1;16.1
FAH;20220514;15.8;14.9;16.3
FAH;20220515;16.6;15.5;17.4
FAH;20220516;17.2;16.1;17.7
FAH;20220517;17.2;16.2;17.8
FAH;20220518;17.8;16.6;18.5
FAH;20220519;18.3;17.1;19.0
FAH;20220520;18.7;17.5;19.4
FAH;20220521;19.2;17.9;19.9
FAH;20220522;18.7;17.9;19.1
FAH;20220523;18.4;17.7;18.8
FAH;20220524;18.0;17.4;18.3
FAH;20220525;17.6;17.1;17.9
FAH;20220526;17.4;17.0;17.6
FAH;20220527;16.9;16.6;17.1
FAH;20220528;16.8;16.5;16.9
FAH;20220529;16.5;16.3;16.6
FAH;20220530;16.5;16.1;16.7
FAH;20220531;16.7;16.3;17.0
FAH;20220601;16.1;16.0;16.2
FAH;20220602;16.3;15.9;16.7
FAH;20220603;17.5;16.6;18.3
FAH;20220604;19.2;17.8;20.2
FAH;20220605;19.4;18.5;19.9
FAH;20220606;18.9;18.1;19.4
FAH;20220607;18.9;18.2;19.2
FAH;20220608;17.6;17.5;17.7
FAH;20220609;17.5;17.1;17.6
FAH;20220610;17.7;17.1;18.0
FAH;20220611;18.8;17.8;19.2
FAH;20220612;19.6;18.5;20.1
FAH;20220613;20.4;19.2;20.9
FAH;20220614;19.9;19.0;20.3
FAH;20220615;20.6;19.4;21.5
FAH;20220616;21.6;20.2;22.5
FAH;20220617;21.4;20.3;22.1
FAH;20220618;21.9;20.6;22.8
FAH;20220619;22.8;21.3;23.9
FAH;20220620;23.0;21.7;23.9
FAH;20220621;22.6;21.5;23.3
FAH;20220622;21.5;21.1;21.5
FAH;20220623;21.4;20.4;21.9
FAH;20220624;20.4;20.2;20.2
FAH;20220625;20.5;19.7;21.0
FAH;20220626;20.8;20.1;21.0
FAH;20220627;18.5;18.7;18.2
FAH;20220628;18.7;18.4;18.7
FAH;20220629;20.2;19.0;20.9
FAH;20220630;20.8;20.0;20.9
FAH;20220701;19.9;19.4;20.1
FAH;20220702;20.4;19.5;20.8
FAH;20220703;21.4;20.2;22.0
FAH;20220704;21.9;20.8;22.3
FAH;20220705;21.8;20.9;22.3
FAH;20220706;21.5;20.8;21.7
FAH;20220707;20.5;20.2;20.3
FAH;20220708;20.2;19.8;20.4
FAH;20220709;20.5;19.9;20.8
FAH;20220710;20.8;20.2;21.1
FAH;20220711;20.6;20.0;20.8
FAH;20220712;21.0;20.2;21.4
FAH;20220713;21.5;20.6;22.1
FAH;20220714;22.3;21.2;23.0
FAH;20220715;22.1;21.3;22.5
FAH;20220716;21.5;20.9;21.9
FAH;20220717;21.4;20.8;21.9
FAH;20220718;21.9;21.0;22.5
FAH;20220719;22.7;21.6;23.5
FAH;20220720;22.7;21.9;23.1
FAH;20220721;22.4;21.7;23.0
FAH;20220722;22.6;21.7;23.3
FAH;20220723;22.9;22.1;23.5
FAH;20220724;22.9;22.0;23.7
FAH;20220725;23.0;22.2;23.5
FAH;20220726;22.6;22.0;22.9
FAH;20220727;21.7;21.3;22.1
FAH;20220728;21.8;21.2;22.4
FAH;20220729;21.2;21.0;21.2
FAH;20220730;20.6;20.3;21.0
FAH;20220731;21.5;20.8;22.1
FAH;20220801;21.9;21.1;22.4
FAH;20220802;22.4;21.5;23.2
FAH;20220803;23.1;22.0;24.0
FAH;20220804;23.7;22.5;24.5
FAH;20220805;23.8;22.7;24.6
FAH;20220806;22.7;22.2;22.9
FAH;20220807;21.7;21.2;22.2
FAH;20220808;22.0;21.3;22.5
FAH;20220809;22.1;21.3;22.7
FAH;20220810;22.3;21.5;22.9
FAH;20220811;22.3;21.5;23.0
FAH;20220812;22.4;21.6;23.0
FAH;20220813;22.0;21.4;22.5
FAH;20220814;21.1;20.9;21.2
FAH;20220815;20.5;20.4;20.6
FAH;20220816;20.8;20.3;21.4
FAH;20220817;20.9;20.7;21.1
FAH;20220818;20.3;20.2;20.3
FAH;20220819;19.9;19.9;20.1
FAH;20220820;20.7;20.2;21.0
FAH;20220821;20.5;20.1;20.7
FAH;20220822;20.9;20.3;21.3
FAH;20220823;21.0;20.5;21.3
FAH;20220824;20.6;20.3;20.9
FAH;20220825;21.0;20.3;21.5
FAH;20220826;20.8;20.5;21.0
FAH;20220827;20.6;20.3;20.9
FAH;20220828;20.7;20.3;21.2
FAH;20220829;21.0;20.4;21.5
FAH;20220830;20.7;20.4;20.9
FAH;20220831;20.3;20.1;20.6
FAH;20220901;19.7;19.6;19.8
FAH;20220902;19.0;19.2;19.0
FAH;20220903;18.9;18.8;19.1
FAH;20220904;19.5;19.1;19.9
FAH;20220905;19.8;19.4;20.2
FAH;20220906;19.7;19.6;19.6
FAH;20220907;19.5;19.3;19.7
FAH;20220908;19.2;19.2;19.1
FAH;20220909;18.2;18.5;18.0
FAH;20220910;17.4;17.8;17.1
FAH;20220911;17.8;17.8;17.9
FAH;20220912;18.0;18.0;18.1
FAH;20220913;18.7;18.4;19.0
FAH;20220914;19.4;19.0;19.5
FAH;20220915;18.2;18.4;17.9
FAH;20220916;17.0;17.6;16.5
FAH;20220917;15.3;16.3;14.6
FAH;20220918;14.5;15.4;13.9
FAH;20220919;14.9;15.4;14.6
FAH;20220920;14.2;15.0;13.8
FAH;20220921;14.0;14.7;13.6
FAH;20220922;13.8;14.4;13.5
FAH;20220923;14.0;14.5;13.8
FAH;20220924;14.9;15.0;14.7
FAH;20220925;14.4;14.8;14.1
FAH;20220926;14.4;14.7;14.1
FAH;20220927;13.1;14.0;12.5
