 

stn;time;tso010d0;tso020d0;tso005d0
BAS;20220922;16.3;16.8;16.2
BAS;20220923;16.3;16.6;16.3
BAS;20220924;16.5;16.8;16.3
BAS;20220925;16.2;16.5;16.0
BAS;20220926;16.2;16.5;16.0
BAS;20220927;14.9;15.9;14.4
BAS;20220928;14.1;15.0;13.7
BAS;20220929;14.1;14.6;13.9
BAS;20220930;14.3;14.7;14.2
BAS;20221001;13.8;14.5;13.5
BAS;20221002;14.6;14.7;14.7
BAS;20221003;15.4;15.3;15.5
BAS;20221004;15.3;15.4;15.4
BAS;20221005;15.8;15.7;16.0
BAS;20221006;15.6;15.8;15.6
BAS;20221007;16.1;16.0;16.4
BAS;20221008;16.1;16.2;16.1
BAS;20221009;15.4;15.7;15.4
BAS;20221010;15.9;15.8;16.1
BAS;20221011;16.3;16.2;16.4
BAS;20221012;16.2;16.2;16.3
BAS;20221013;15.6;15.9;15.5
BAS;20221014;15.6;15.8;15.7
BAS;20221015;16.0;16.0;16.1
BAS;20221016;16.4;16.2;16.6
BAS;20221017;16.6;16.5;16.8
BAS;20221018;16.9;16.7;17.1
BAS;20221019;16.8;16.7;16.9
BAS;20221020;16.3;16.5;16.3
BAS;20221021;16.2;16.4;16.2
BAS;20221022;16.4;16.3;16.5
BAS;20221023;16.2;16.3;16.2
BAS;20221024;15.9;16.2;15.9
BAS;20221025;15.7;15.9;15.7
BAS;20221026;16.2;16.1;16.4
BAS;20221027;16.0;16.1;16.1
BAS;20221028;16.1;16.1;16.2
BAS;20221029;16.0;16.1;16.1
BAS;20221030;15.9;16.0;15.9
BAS;20221031;15.3;15.6;15.2
BAS;20221101;15.2;15.4;15.1
BAS;20221102;14.6;15.0;14.4
BAS;20221103;13.5;14.3;13.1
BAS;20221104;13.1;13.8;12.8
BAS;20221105;12.7;13.4;12.3
BAS;20221106;11.5;12.5;11.1
BAS;20221107;11.7;12.3;11.6
BAS;20221108;11.4;12.1;11.2
BAS;20221109;11.7;12.1;11.6
BAS;20221110;11.9;12.3;11.8
BAS;20221111;11.1;11.8;10.8
BAS;20221112;10.6;11.3;10.3
BAS;20221113;10.5;11.2;10.3
BAS;20221114;10.0;10.8;9.7
BAS;20221115;10.4;10.8;10.2
BAS;20221116;10.7;11.0;10.6
BAS;20221117;10.7;11.1;10.6
BAS;20221118;10.4;11.0;10.2
BAS;20221119;10.1;10.7;9.8
BAS;20221120;9.8;10.4;9.5
BAS;20221121;9.5;10.2;9.3
BAS;20221122;9.3;10.0;9.1
BAS;20221123;8.9;9.6;8.6
BAS;20221124;8.8;9.4;8.6
BAS;20221125;8.5;9.2;8.3
BAS;20221126;8.2;8.9;7.9
BAS;20221127;8.0;8.7;7.8
BAS;20221128;8.0;8.6;7.8
BAS;20221129;8.4;8.8;8.3
BAS;20221130;8.7;9.0;8.6
BAS;20221201;8.2;8.9;7.9
BAS;20221202;7.7;8.5;7.4
BAS;20221203;7.2;8.0;6.8
BAS;20221204;6.8;7.6;6.4
BAS;20221205;6.8;7.4;6.5
BAS;20221206;6.4;7.2;6.1
BAS;20221207;6.4;7.1;6.1
BAS;20221208;5.7;6.6;5.2
BAS;20221209;5.3;6.2;4.8
BAS;20221210;5.0;5.9;4.6
BAS;20221211;4.7;5.6;4.2
BAS;20221212;4.3;5.2;3.6
BAS;20221213;3.9;4.8;3.3
BAS;20221214;3.7;4.6;3.2
BAS;20221215;3.7;4.4;3.3
BAS;20221216;3.6;4.3;3.2
BAS;20221217;3.5;4.3;3.2
BAS;20221218;3.3;4.1;2.8
BAS;20221219;3.3;3.9;3.0
BAS;20221220;3.8;4.1;3.6
BAS;20221221;4.8;4.8;4.9
BAS;20221222;5.9;5.7;6.2
BAS;20221223;7.4;6.9;8.0
BAS;20221224;8.2;7.9;8.4
BAS;20221225;8.1;8.1;8.2
BAS;20221226;7.8;8.0;7.8
BAS;20221227;7.6;7.9;7.5
BAS;20221228;6.8;7.3;6.6
BAS;20221229;7.2;7.3;7.2
BAS;20221230;7.4;7.6;7.4
BAS;20221231;8.5;8.2;8.8
BAS;20230101;8.4;8.5;8.5
BAS;20230102;8.4;8.5;8.4
BAS;20230103;8.4;8.6;8.3
BAS;20230104;7.5;8.0;7.3
BAS;20230105;8.2;8.2;8.4
BAS;20230106;8.2;8.4;8.2
BAS;20230107;8.3;8.5;8.3
BAS;20230108;7.6;8.1;7.4
BAS;20230109;7.4;7.9;7.2
BAS;20230110;6.9;7.4;6.6
BAS;20230111;7.0;7.3;6.9
BAS;20230112;7.0;7.3;6.9
BAS;20230113;7.4;7.5;7.4
BAS;20230114;7.2;7.5;7.1
BAS;20230115;7.7;7.8;7.6
BAS;20230116;-;-;-
BAS;20230117;5.3;6.2;4.8
BAS;20230118;4.8;5.7;4.4
BAS;20230119;4.2;5.1;3.7
BAS;20230120;3.7;4.6;3.1
BAS;20230121;2.9;3.9;2.3
BAS;20230122;2.8;3.6;2.4
BAS;20230123;2.9;3.6;2.5
BAS;20230124;3.3;3.7;3.0
BAS;20230125;3.7;4.1;3.5
BAS;20230126;3.7;4.2;3.3
BAS;20230127;3.3;3.9;2.9
BAS;20230128;3.1;3.7;2.8
BAS;20230129;3.2;3.7;2.9
BAS;20230130;2.8;3.5;2.4
BAS;20230131;3.2;3.6;3.0
BAS;20230201;3.7;3.9;3.6
BAS;20230202;4.2;4.4;4.1
BAS;20230203;4.5;4.7;4.5
BAS;20230204;5.2;5.2;5.3
BAS;20230205;5.1;5.4;4.9
BAS;20230206;5.0;5.3;4.9
BAS;20230207;4.4;5.0;4.1
BAS;20230208;3.5;4.3;3.0
BAS;20230209;2.9;3.6;2.5
BAS;20230210;2.7;3.3;2.3
BAS;20230211;2.7;3.2;2.4
BAS;20230212;2.8;3.2;2.6
BAS;20230213;3.4;3.6;3.4
BAS;20230214;3.7;3.9;3.7
BAS;20230215;4.1;4.2;4.1
BAS;20230216;4.5;4.5;4.6
BAS;20230217;5.6;5.4;5.9
BAS;20230218;6.8;6.3;7.3
BAS;20230219;7.4;7.1;7.6
BAS;20230220;7.5;7.2;7.7
BAS;20230221;7.2;7.2;7.4
BAS;20230222;7.0;7.1;7.0
BAS;20230223;7.9;7.6;8.3
BAS;20230224;8.6;8.2;9.0
BAS;20230225;8.4;8.5;8.3
BAS;20230226;6.7;7.4;6.3
BAS;20230227;5.3;6.2;4.8
BAS;20230228;4.7;5.5;4.3
BAS;20230301;4.2;5.0;3.8
BAS;20230302;4.5;4.9;4.4
BAS;20230303;5.2;5.3;5.3
BAS;20230304;5.6;5.8;5.6
BAS;20230305;5.6;5.8;5.6
BAS;20230306;5.2;5.7;4.9
BAS;20230307;5.3;5.5;5.2
BAS;20230308;5.6;5.8;5.7
BAS;20230309;7.5;6.9;8.0
BAS;20230310;7.9;7.8;8.1
BAS;20230311;7.1;7.4;7.0
BAS;20230312;7.5;7.4;7.6
BAS;20230313;8.7;8.2;9.2
BAS;20230314;9.3;9.1;9.3
BAS;20230315;8.3;8.5;8.2
BAS;20230316;7.8;8.1;7.8
BAS;20230317;8.4;8.3;8.6
BAS;20230318;9.3;9.0;9.7
BAS;20230319;9.9;9.6;10.1
BAS;20230320;10.0;9.8;10.3
BAS;20230321;10.3;10.0;10.5
BAS;20230322;11.0;10.5;11.3
BAS;20230323;11.5;11.1;11.7
BAS;20230324;11.4;11.2;11.4
BAS;20230325;10.2;10.5;10.1
BAS;20230326;10.2;10.3;10.2
BAS;20230327;9.8;10.0;9.7
BAS;20230328;9.7;9.8;9.8
BAS;20230329;10.5;10.3;10.7
BAS;20230330;11.3;11.0;11.6
BAS;20230331;11.5;11.3;11.6
BAS;20230401;10.7;11.0;10.6
BAS;20230402;10.7;10.8;10.8
BAS;20230403;10.6;10.9;10.5
BAS;20230404;9.8;10.1;9.8
BAS;20230405;9.8;10.0;9.8
BAS;20230406;9.8;9.9;9.8
BAS;20230407;9.8;10.1;9.7
BAS;20230408;9.8;9.9;9.9
BAS;20230409;10.7;10.4;11.0
BAS;20230410;11.1;10.9;11.3
BAS;20230411;11.6;11.4;11.7
BAS;20230412;11.3;11.4;11.3
BAS;20230413;10.6;10.9;10.5
BAS;20230414;10.8;10.8;11.0
BAS;20230415;11.2;11.2;11.2
BAS;20230416;11.0;11.2;11.0
BAS;20230417;11.1;11.1;11.2
BAS;20230418;11.5;11.4;11.7
BAS;20230419;11.8;11.7;11.9
BAS;20230420;11.4;11.6;11.3
BAS;20230421;10.9;11.1;10.9
BAS;20230422;11.4;11.3;11.5
BAS;20230423;12.6;12.0;13.1
BAS;20230424;13.0;12.7;13.2
BAS;20230425;12.5;12.5;12.5
BAS;20230426;12.6;12.5;12.9
BAS;20230427;14.0;13.3;14.5
BAS;20230428;14.6;14.1;15.0
BAS;20230429;15.5;14.7;16.1
BAS;20230430;15.7;15.2;16.0
BAS;20230501;15.3;15.0;15.4
BAS;20230502;15.5;15.1;15.9
BAS;20230503;16.1;15.5;16.5
BAS;20230504;16.6;15.9;17.1
BAS;20230505;17.5;16.8;17.8
BAS;20230506;17.8;17.0;18.3
BAS;20230507;17.9;17.4;18.1
BAS;20230508;17.6;17.3;17.8
BAS;20230509;17.6;17.2;17.8
BAS;20230510;17.2;17.1;17.2
BAS;20230511;16.8;16.7;16.8
BAS;20230512;17.0;16.6;17.2
BAS;20230513;17.1;16.9;17.2
BAS;20230514;16.9;16.7;17.1
BAS;20230515;17.1;16.8;17.3
BAS;20230516;16.3;16.6;16.0
BAS;20230517;15.5;15.6;15.5
BAS;20230518;15.5;15.6;15.5
BAS;20230519;15.9;15.7;16.1
BAS;20230520;16.1;15.9;16.3
BAS;20230521;17.3;16.5;18.0
BAS;20230522;18.9;17.9;19.6
BAS;20230523;19.4;18.6;19.9
BAS;20230524;18.7;18.5;18.6
BAS;20230525;18.2;17.8;18.5
BAS;20230526;19.4;18.5;20.0
BAS;20230527;20.1;19.2;20.7
BAS;20230528;20.5;19.6;21.0
BAS;20230529;20.5;19.8;20.9
BAS;20230530;20.5;19.8;20.9
BAS;20230531;20.7;20.0;21.2
BAS;20230601;21.0;20.2;21.5
BAS;20230602;21.5;20.6;22.0
BAS;20230603;21.4;20.7;21.9
BAS;20230604;21.7;20.9;22.3
BAS;20230605;21.5;20.9;21.9
BAS;20230606;21.6;21.0;22.0
BAS;20230607;21.6;21.0;22.1
BAS;20230608;21.8;21.1;22.3
BAS;20230609;22.0;21.3;22.5
BAS;20230610;22.6;21.7;23.2
BAS;20230611;22.9;22.0;23.4
BAS;20230612;22.6;21.9;23.0
BAS;20230613;22.4;21.8;22.7
BAS;20230614;22.0;21.6;22.3
BAS;20230615;22.4;21.7;22.8
BAS;20230616;22.7;21.9;23.2
BAS;20230617;22.7;22.0;23.2
BAS;20230618;22.8;22.1;23.2
BAS;20230619;23.1;22.3;23.6
BAS;20230620;23.7;22.6;24.3
BAS;20230621;23.3;22.7;23.5
BAS;20230622;22.6;22.5;22.6
BAS;20230623;22.2;21.9;22.5
BAS;20230624;22.9;22.3;23.3
BAS;20230625;23.4;22.7;23.9
BAS;20230626;23.7;23.1;24.0
BAS;20230627;23.3;22.9;23.4
BAS;20230628;22.8;22.5;23.0
BAS;20230629;23.0;22.6;23.4
BAS;20230630;22.6;22.5;22.4
BAS;20230701;21.7;21.7;21.7
BAS;20230702;21.6;21.5;21.8
BAS;20230703;21.8;21.6;22.0
BAS;20230704;22.3;21.8;22.6
BAS;20230705;22.3;22.0;22.3
BAS;20230706;22.2;21.8;22.5
BAS;20230707;22.8;22.2;23.2
BAS;20230708;23.0;22.5;23.1
BAS;20230709;23.9;23.0;24.5
BAS;20230710;24.8;23.9;25.2
BAS;20230711;25.5;24.5;26.1
BAS;20230712;25.3;24.8;25.4
BAS;20230713;24.5;24.1;24.6
BAS;20230714;23.8;23.6;23.9
BAS;20230715;24.2;23.7;24.5
BAS;20230716;23.9;23.7;23.9
BAS;20230717;23.6;23.3;23.8
BAS;20230718;23.5;23.1;23.6
BAS;20230719;23.7;23.3;23.9
BAS;20230720;23.5;23.2;23.7
BAS;20230721;22.8;22.9;22.6
BAS;20230722;22.4;22.3;22.5
BAS;20230723;22.4;22.2;22.5
BAS;20230724;22.2;22.2;22.0
BAS;20230725;21.2;21.6;20.9
BAS;20230726;20.1;20.6;19.8
BAS;20230727;20.3;20.4;20.4
BAS;20230728;21.0;20.8;21.1
BAS;20230729;21.3;21.0;21.4
BAS;20230730;21.3;21.1;21.4
BAS;20230731;21.1;21.0;21.2
BAS;20230801;20.9;21.0;20.7
BAS;20230802;20.6;20.6;20.6
BAS;20230803;20.3;20.5;20.1
BAS;20230804;20.0;20.2;19.9
BAS;20230805;20.0;20.0;20.0
BAS;20230806;19.0;19.6;18.6
BAS;20230807;18.3;18.8;18.0
BAS;20230808;18.8;18.9;18.8
BAS;20230809;19.5;19.4;19.6
BAS;20230810;20.4;19.9;20.9
BAS;20230811;21.7;20.9;22.2
BAS;20230812;22.5;21.7;22.9
BAS;20230813;23.1;22.3;23.5
BAS;20230814;23.5;22.7;24.0
BAS;20230815;24.0;23.2;24.4
BAS;20230816;24.0;23.3;24.5
BAS;20230817;24.3;23.6;24.7
BAS;20230818;24.2;23.6;24.6
BAS;20230819;24.4;23.7;24.8
BAS;20230820;25.0;24.1;25.6
BAS;20230821;25.6;24.6;26.3
BAS;20230822;26.0;24.9;26.6
BAS;20230823;26.0;25.1;26.5
BAS;20230824;25.4;25.0;25.6
BAS;20230825;23.9;24.1;23.8
BAS;20230826;22.7;23.1;22.4
BAS;20230827;21.3;21.8;21.1
BAS;20230828;20.3;20.9;19.9
BAS;20230829;19.1;19.8;18.7
BAS;20230830;19.1;19.4;19.0
BAS;20230831;19.4;19.6;19.4
BAS;20230901;20.3;20.0;20.6
BAS;20230902;21.2;20.8;21.6
BAS;20230903;21.8;21.4;22.1
BAS;20230904;22.1;21.7;22.4
BAS;20230905;22.4;22.0;22.6
BAS;20230906;22.3;22.1;22.6
BAS;20230907;22.5;22.2;22.8
BAS;20230908;22.9;22.5;23.3
BAS;20230909;23.2;22.7;23.5
BAS;20230910;23.2;22.8;23.5
BAS;20230911;23.2;22.8;23.5
BAS;20230912;23.2;22.8;23.4
BAS;20230913;22.3;22.5;22.1
BAS;20230914;21.8;21.8;21.8
BAS;20230915;21.7;21.7;21.7
BAS;20230916;21.5;21.5;21.6
BAS;20230917;21.8;21.6;22.0
BAS;20230918;21.5;21.6;21.4
BAS;20230919;20.9;21.0;20.9
BAS;20230920;20.7;20.7;20.7
BAS;20230921;20.8;20.8;20.8
BAS;20230922;20.0;20.3;19.7
BAS;20230923;18.9;19.4;18.6
BAS;20230924;18.2;18.7;17.9
BAS;20230925;17.8;18.2;17.7
BAS;20230926;17.9;18.1;17.9
BAS;20230927;18.1;18.2;18.2
BAS;20230928;18.6;18.5;18.8
BAS;20230929;18.9;18.8;19.0
BAS;20230930;19.1;19.0;19.2
BAS;20231001;18.7;18.7;18.7

